第187话大战之后的夜晚（下）,http://m.pufei.net/manhua/243/160576.html
第187话 大战之后的夜晚（上）,http://m.pufei.net/manhua/243/159626.html
第186话 胜利！（下）,http://m.pufei.net/manhua/243/158552.html
第186话 胜利！（上）,http://m.pufei.net/manhua/243/158551.html
番外 游戏 1 妖神记手游上线,http://m.pufei.net/manhua/243/158550.html
第185话传奇卷轴的威力（下）,http://m.pufei.net/manhua/243/158549.html
第185话传奇卷轴的威力（上）,http://m.pufei.net/manhua/243/158548.html
第184话 可怕的黑金妖兽（下）,http://m.pufei.net/manhua/243/158547.html
第184话 可怕的黑金妖兽（上）,http://m.pufei.net/manhua/243/155206.html
第183话 远程攻击（下）,http://m.pufei.net/manhua/243/154461.html
第183话 远程攻击（上）,http://m.pufei.net/manhua/243/154460.html
第182话 进攻停止？（下）,http://m.pufei.net/manhua/243/151761.html
第182话 进攻停止？（上）,http://m.pufei.net/manhua/243/151036.html
第181话 黄金二星（下）,http://m.pufei.net/manhua/243/151035.html
第181话 黄金二星（上）,http://m.pufei.net/manhua/243/149022.html
第180话 激战正酣（下）,http://m.pufei.net/manhua/243/148900.html
第180话 激战正酣（上）,http://m.pufei.net/manhua/243/148899.html
第179话 鬼点子（下）,http://m.pufei.net/manhua/243/147098.html
第179话 鬼点子（上）,http://m.pufei.net/manhua/243/143982.html
第178话 烧烤风雪妖兽（下）,http://m.pufei.net/manhua/243/143981.html
第178话 烧烤风雪妖兽（上）,http://m.pufei.net/manhua/243/143980.html
第177话 兽潮来袭（下）,http://m.pufei.net/manhua/243/143979.html
第177话 兽潮来袭（上）,http://m.pufei.net/manhua/243/143978.html
第176话 钟鸣（下）,http://m.pufei.net/manhua/243/143977.html
第176话 钟鸣（上）,http://m.pufei.net/manhua/243/143976.html
第175话 “妖主”（下）,http://m.pufei.net/manhua/243/143975.html
第175话 “妖主”（上）,http://m.pufei.net/manhua/243/143974.html
第174话 回归（下）,http://m.pufei.net/manhua/243/135009.html
第174话 回归（上）,http://m.pufei.net/manhua/243/134486.html
