Item name,Price,Review num,Item url
Wrangler Men's Retro Slim Fit Straight Leg Jean,$21.00 - $62.95,392,https://www.amazon.com/Wrangler-Retro-Straight-Rocky-36x30/dp/B008O4LRGA/ref=sr_1_96?s=apparel&ie=UTF8&qid=1548232115&sr=1-96&nodeID=1045564&psd=1
Dickies Men's Relaxed Straight-Fit Lightweight Duck Carpenter Jean Hammer Loop,$28.15 - $55.45,482,https://www.amazon.com/Dickies-Relaxed-Straight-Lightweight-Carpenter/dp/B00B6EAOJQ/ref=sr_1_97?s=apparel&ie=UTF8&qid=1548232123&sr=1-97&nodeID=1045564&psd=1
ZLZ Men's Ripped Skinny Distressed Destroyed Slim Fit Stretch Biker Jeans Pants with Holes,$12.99 - $32.99,466,https://www.amazon.com/ZLZ-Distressed-Destroyed-Stretch-Vintage/dp/B0778HQNJF/ref=sr_1_98?s=apparel&ie=UTF8&qid=1548232123&sr=1-98&nodeID=1045564&psd=1
Southpole Men's Flex Stretch Basic Twill Rinse Denim Pants,$14.18 - $50.00,414,https://www.amazon.com/Southpole-Stretch-Basic-Twill-Skinny/dp/B07CD389X5/ref=sr_1_99?s=apparel&ie=UTF8&qid=1548232123&sr=1-99&nodeID=1045564&psd=1
Calvin Klein Men's Straight,$25.22 - $198.00,884,https://www.amazon.com/Calvin-Klein-Jeans-Straight-33x32/dp/B0716H7N3Z/ref=sr_1_100?s=apparel&ie=UTF8&qid=1548232123&sr=1-100&nodeID=1045564&psd=1
Wrangler Rugged Wear Men's Woodland Thermal Jean,$34.99 - $53.94,1250,https://www.amazon.com/Wrangler-Rugged-Woodland-Thermal-Stonewashed/dp/B000A38CH0/ref=sr_1_101?s=apparel&ie=UTF8&qid=1548232123&sr=1-101&nodeID=1045564&psd=1
Cinch Men's White Label Relaxed Fit Jean,$31.35 - $100.00,285,https://www.amazon.com/Cinch-Jeans-White-Relaxed-Stonewash/dp/B001KPK1LM/ref=sr_1_102?s=apparel&ie=UTF8&qid=1548232123&sr=1-102&nodeID=1045564&psd=1
Cinch Men's White Label Relaxed Fit Mid-Rise Jeans Dark Stonewash Dark Stone 40W x 30L,$70.95 ,0,https://www.amazon.com/Cinch-White-Relaxed-Mid-Rise-Stonewash/dp/B07H4PDTN8/ref=sr_1_103?s=apparel&ie=UTF8&qid=1548232123&sr=1-103&nodeID=1045564&psd=1
Cinch Men's Jeans White Label Relaxed Fit - Mb92834013_X2,$53.70 - $66.94,0,https://www.amazon.com/Cinch-Jeans-White-Label-Relaxed/dp/B07FYMB4KW/ref=sr_1_104?s=apparel&ie=UTF8&qid=1548232123&sr=1-104&nodeID=1045564&psd=1
Levi's Men's Big and Tall 501 Original Fit Jean,$35.92 - $79.50,557,https://www.amazon.com/Levis-Mens-Tall-Original-Stonewash/dp/B0018OMLNG/ref=sr_1_105?s=apparel&ie=UTF8&qid=1548232123&sr=1-105&nodeID=1045564&psd=1
ZLZ Men's Slim Fit Stretch Comfy Fashion Denim Jeans Pants,$12.99 - $29.99,374,https://www.amazon.com/ZLZ-Stretch-Straight-Fashion-Jeans-Pants/dp/B075TWJ25H/ref=sr_1_106?s=apparel&ie=UTF8&qid=1548232123&sr=1-106&nodeID=1045564&psd=1
Lucky Brand Men's 221 Original Straight Jean,$44.99 - $133.65,179,https://www.amazon.com/Lucky-Brand-Original-Straight-Barite/dp/B00KPE3YS6/ref=sr_1_107?s=apparel&ie=UTF8&qid=1548232123&sr=1-107&nodeID=1045564&psd=1
Calvin Klein Men's Slim Straight Jeans,$24.66 - $150.99,903,https://www.amazon.com/Calvin-Klein-Straight-storm-indigo/dp/B077T8FG69/ref=sr_1_108?s=apparel&ie=UTF8&qid=1548232123&sr=1-108&nodeID=1045564&psd=1
Wrangler Men's George Strait Cowboy Cut Original Fit Jean,$27.77 - $67.07,472,https://www.amazon.com/Wrangler-George-Strait-Original-Heavyweight/dp/B0006U6D8C/ref=sr_1_109?s=apparel&ie=UTF8&qid=1548232123&sr=1-109&nodeID=1045564&psd=1
Lucky Brand Men's 121 Heritage Slim Jean,$33.38 - $103.94,105,https://www.amazon.com/Lucky-Brand-Heritage-Manteca-36x32/dp/B0183A2XTO/ref=sr_1_110?s=apparel&ie=UTF8&qid=1548232123&sr=1-110&nodeID=1045564&psd=1
LEE Men's Big-Tall Modern Series Custom-fit Relaxed Straight-Leg Jean,$34.99 - $140.63,844,https://www.amazon.com/Big-Tall-Modern-Custom-Relaxed-Straight/dp/B00D6F0ZGU/ref=sr_1_111?s=apparel&ie=UTF8&qid=1548232123&sr=1-111&nodeID=1045564&psd=1
Cinch Men's Jeans White Label Relaxed Fit - Mb92834013_X2,$53.70 - $66.94,0,https://www.amazon.com/Cinch-Jeans-White-Label-Relaxed/dp/B07FYHGV6C/ref=sr_1_112?s=apparel&ie=UTF8&qid=1548232123&sr=1-112&nodeID=1045564&psd=1
Wrangler Men¡¯s Retro Slim Fit Boot Cut Jean,$33.62 - $62.95,507,https://www.amazon.com/Wrangler-Mens-Retro-River-32x32/dp/B005NAK1NS/ref=sr_1_113?s=apparel&ie=UTF8&qid=1548232123&sr=1-113&nodeID=1045564&psd=1
NITAGUT Men's Ripped Slim Straight fit Biker Jeans with Zipper Deco,$19.99 - $32.99,406,https://www.amazon.com/NITAGUT-Ripped-Straight-Blue-US-34/dp/B01MRSUMSX/ref=sr_1_114?s=apparel&ie=UTF8&qid=1548232123&sr=1-114&nodeID=1045564&psd=1
Carhartt Men's Full Swing Relaxed Straight Jean,$43.52 - $71.38,87,https://www.amazon.com/Carhartt-Swing-Relaxed-Straight-Superior/dp/B06WRVMG5X/ref=sr_1_115?s=apparel&ie=UTF8&qid=1548232123&sr=1-115&nodeID=1045564&psd=1
Lucky Brand Men's 367 Vintage Bootcut Jean,$62.45 - $99.00,278,https://www.amazon.com/Lucky-Brand-Vintage-Bootcut-Riverneck/dp/B00DYWHHLG/ref=sr_1_116?s=apparel&ie=UTF8&qid=1548232123&sr=1-116&nodeID=1045564&psd=1
Nautica Men's 5 Pocket Relaxed Fit Stretch Jean,$38.10 - $104.84,108,https://www.amazon.com/Nautica-Pocket-Relaxed-Stretch-Stream/dp/B06XS3X2DH/ref=sr_1_117?s=apparel&ie=UTF8&qid=1548232123&sr=1-117&nodeID=1045564&psd=1
ZLZ Slim Fit Biker Jeans Men's Super Comfy Stretch Skinny Biker Denim Jeans Pants,$12.99 - $36.99,231,https://www.amazon.com/ZLZ-Biker-Stretch-Skinny-Black01/dp/B077XWV1NK/ref=sr_1_118?s=apparel&ie=UTF8&qid=1548232123&sr=1-118&nodeID=1045564&psd=1
Carhartt Men's Relaxed Fit Denim Carpenter Jean,$34.99 - $64.26,449,https://www.amazon.com/Carhartt-Relaxed-Denim-Carpenter-Stone/dp/B000JJKFYI/ref=sr_1_119?s=apparel&ie=UTF8&qid=1548232123&sr=1-119&nodeID=1045564&psd=1
Southpole Men's Relaxed-Fit Core Jean Jean,$14.15 - $50.00,945,https://www.amazon.com/Southpole-Mens-Relaxed-Core-36x34/dp/B002MXYAX6/ref=sr_1_120?s=apparel&ie=UTF8&qid=1548232123&sr=1-120&nodeID=1045564&psd=1
Silver Jeans Co. Men's Gordie Loose Fit Straight Leg,$48.13 - $187.61,247,https://www.amazon.com/Silver-Jeans-Co-Gordie-Straight/dp/B00E9LFZF6/ref=sr_1_121?s=apparel&ie=UTF8&qid=1548232123&sr=1-121&nodeID=1045564&psd=1
Levi's Men's 505 Regular Fit Twill Pant,$28.90 - $59.50,541,https://www.amazon.com/Levis-Regular-Jeans-Stonewall-35x30/dp/B003YUY73O/ref=sr_1_122?s=apparel&ie=UTF8&qid=1548232123&sr=1-122&nodeID=1045564&psd=1
Ariat Mens Fr M4 Low Rise Shale,$38.00 - $124.08,135,https://www.amazon.com/Ariat-Shale-Resistant-Bootcut-Jeans/dp/B07CZ4RYMB/ref=sr_1_123?s=apparel&ie=UTF8&qid=1548232123&sr=1-123&nodeID=1045564&psd=1
Levi's Men's 513 Slim-Straight Jean,$44.61 - $69.49,325,https://www.amazon.com/Levis-Stretch-Straight-Quincy-36x30/dp/B00C7XH2I6/ref=sr_1_124?s=apparel&ie=UTF8&qid=1548232123&sr=1-124&nodeID=1045564&psd=1
Dickies Men's Relaxed-Fit Carpenter Jean Triple-Stitched Cotton Denim Jeans,$21.99 - $45.03,599,https://www.amazon.com/Dickies-Relaxed-Carpenter-Indigo-Garment/dp/B002CIW7GI/ref=sr_1_125?s=apparel&ie=UTF8&qid=1548232123&sr=1-125&nodeID=1045564&psd=1
Wrangler Authentics Men's Classic Straight Leg Jean,$24.31 - $24.53,204,https://www.amazon.com/Wrangler-Authentics-Classic-Straight-Homestead/dp/B074KHZHQR/ref=sr_1_126?s=apparel&ie=UTF8&qid=1548232123&sr=1-126&nodeID=1045564&psd=1
NITAGUT Men's Ripped Slim Fit Tapered Leg Jeans,$18.99 - $29.99,502,https://www.amazon.com/NITAGUT-Ripped-Tapered-Jeans-28/dp/B01KI4ME8I/ref=sr_1_127?s=apparel&ie=UTF8&qid=1548232123&sr=1-127&nodeID=1045564&psd=1
Goodthreads Men's Athletic-Fit Jean,$40.00 ,125,https://www.amazon.com/Goodthreads-Mens-Athletic-Fit-Jean-Black/dp/B077T4WJVW/ref=sr_1_128?s=apparel&ie=UTF8&qid=1548232123&sr=1-128&nodeID=1045564&psd=1
Levi's 513 Men's Slim Straight Fit - Cash,$39.99 - $59.99,235,https://www.amazon.com/Levis-Mens-Stretch-Straight-32x32/dp/B00C7XHMGS/ref=sr_1_129?s=apparel&ie=UTF8&qid=1548232123&sr=1-129&nodeID=1045564&psd=1
Lee Men's Premium Select Relaxed-Fit Straight-Leg Jean,$16.95 - $114.33,1053,https://www.amazon.com/Premium-Select-Relaxed-Straight-Midnight/dp/B003PBXC4C/ref=sr_1_130?s=apparel&ie=UTF8&qid=1548232123&sr=1-130&nodeID=1045564&psd=1
Wrangler Men's Genuine Regular-Fit Jean,$26.99 - $108.61,813,https://www.amazon.com/Wrangler-Mens-Regular-Jeans-Denim/dp/B000EZTXWC/ref=sr_1_131?s=apparel&ie=UTF8&qid=1548232123&sr=1-131&nodeID=1045564&psd=1
prAna Men's Bridger Jean,$28.89 - $247.57,66,https://www.amazon.com/prAna-Inseam-Bridger-Jeans-Denim/dp/B00WW7HU2U/ref=sr_1_132?s=apparel&ie=UTF8&qid=1548232123&sr=1-132&nodeID=1045564&psd=1
Wrangler Men's 20X 01 Competition Relaxed Fit Jean,$37.82 - $71.25,170,https://www.amazon.com/Wrangler-Xtreme-Relaxed-Competition-River/dp/B008QWA9BO/ref=sr_1_133?s=apparel&ie=UTF8&qid=1548232123&sr=1-133&nodeID=1045564&psd=1
FREDD MARSHALL Men's Fleece Lined Skinny Winter Slim Fit Thicken Warm Stretch Jeans,$16.99 - $29.99,190,https://www.amazon.com/FREDD-MARSHALL-Fleece-Thicken-Stretch/dp/B01NACEQYX/ref=sr_1_134?s=apparel&ie=UTF8&qid=1548232123&sr=1-134&nodeID=1045564&psd=1
GINGTTO Men's Ripped Jeans Slim Fit Skinny Stretch Jeans Pants,$26.99 - $39.99,143,https://www.amazon.com/Gingtto-Ripped-Repaired-Skinny-Stretch/dp/B076JCY9XZ/ref=sr_1_135?s=apparel&ie=UTF8&qid=1548232123&sr=1-135&nodeID=1045564&psd=1
LEE Men's Big-Tall Modern Series Extreme Motion Relaxed Fit Jean,$39.90 - $152.19,62,https://www.amazon.com/LEE-Big-Tall-Extreme-Relaxed-Maverick/dp/B07BJ4JRC8/ref=sr_1_136?s=apparel&ie=UTF8&qid=1548232123&sr=1-136&nodeID=1045564&psd=1
Lucky Brand Men's 363 Vintage Straight Jean,$17.71 - $141.12,43,https://www.amazon.com/Lucky-Brand-Mens-Vintage-Straight/dp/B0716V552Z/ref=sr_1_137?s=apparel&ie=UTF8&qid=1548232123&sr=1-137&nodeID=1045564&psd=1
Wrangler Men's Flame Resistant Original Fit Jean,$25.00 - $97.27,260,https://www.amazon.com/Wrangler-Flame-Resistant-Original-38x30/dp/B005DIFNM4/ref=sr_1_138?s=apparel&ie=UTF8&qid=1548232123&sr=1-138&nodeID=1045564&psd=1
Qazel Vorrlon Men's Biker Moto Distressed Destroyed Fashion Skinny Fit Jeans,$9.99 - $31.99,479,https://www.amazon.com/Black-Biker-Straight-Stretch-Skinny/dp/B01G8POD9Y/ref=sr_1_139?s=apparel&ie=UTF8&qid=1548232123&sr=1-139&nodeID=1045564&psd=1
LEE Men's Loose-fit Carpenter Jean,$25.00 - $117.77,245,https://www.amazon.com/LEE-Mens-Dungarees-Losse-Fit-Carpenter/dp/B0008EOUPY/ref=sr_1_140?s=apparel&ie=UTF8&qid=1548232123&sr=1-140&nodeID=1045564&psd=1
Wrangler RIGGS WORKWEAR Men's Utility Jean,$29.00 - $64.26,686,https://www.amazon.com/Workwear-Wrangler-Utility-Antique-Indigo/dp/B000A2KAQW/ref=sr_1_141?s=apparel&ie=UTF8&qid=1548232123&sr=1-141&nodeID=1045564&psd=1
Wrangler Men's Premium Performance Cowboy Cut Regular Fit Jean,$28.29 - $65.00,409,https://www.amazon.com/Wrangler-Premium-Performance-Cowboy-Stonewash/dp/B003VN3TXI/ref=sr_1_142?s=apparel&ie=UTF8&qid=1548232123&sr=1-142&nodeID=1045564&psd=1
Carhartt Men's Blended Twill Work Chino Pant B290,$26.98 - $90.61,990,https://www.amazon.com/Carhartt-Mens-Blended-Twill-Chino/dp/B003LO1Z6U/ref=sr_1_143?s=apparel&ie=UTF8&qid=1548232123&sr=1-143&nodeID=1045564&psd=1
Dickies Men's Relaxed-Fit Carpenter Jean,$22.07 - $53.99,1001,https://www.amazon.com/Dickies-Relaxed-Carpenter-Indigo-40x30/dp/B0030C6APE/ref=sr_1_144?s=apparel&ie=UTF8&qid=1548232123&sr=1-144&nodeID=1045564&psd=1
Levi's Men's 511 Slim Fit Performance Stretch Jean,$46.40 - $79.50,377,https://www.amazon.com/Levis-Performance-Stretch-Headed-South/dp/B01JDGXNA0/ref=sr_1_145?s=apparel&ie=UTF8&qid=1548232130&sr=1-145&nodeID=1045564&psd=1
Goodthreads Men's Skinny-Fit Jean,$40.00 ,82,https://www.amazon.com/Goodthreads-Mens-Skinny-Fit-Jean-Black/dp/B0784TH2N7/ref=sr_1_146?s=apparel&ie=UTF8&qid=1548232130&sr=1-146&nodeID=1045564&psd=1
Goodthreads Men's Straight-Fit Jean,$40.00 ,102,https://www.amazon.com/Goodthreads-Mens-Straight-Fit-Jean-Rinse/dp/B077SQ17J8/ref=sr_1_147?s=apparel&ie=UTF8&qid=1548232130&sr=1-147&nodeID=1045564&psd=1
Levi's Men's 519 Extreme Skinny Fit Jean,$42.99 - $69.50,220,https://www.amazon.com/Levis-Mens-Extreme-Skinny-Jean/dp/B01ISLYRTC/ref=sr_1_148?s=apparel&ie=UTF8&qid=1548232130&sr=1-148&nodeID=1045564&psd=1
Dockers Men's Straight Fit Jean Cut All Seasons Tech Pant,$9.98 - $58.00,29,https://www.amazon.com/Dockers-Straight-Seasons-Smokey-Hazelnut/dp/B077Z6LDXY/ref=sr_1_149?s=apparel&ie=UTF8&qid=1548232130&sr=1-149&nodeID=1045564&psd=1
Wrangler Men's Cowboy Cut Relaxed Fit Jean,$22.99 - $64.13,289,https://www.amazon.com/Wrangler-Cowboy-Relaxed-Shadow-Black/dp/B000MHE64C/ref=sr_1_150?s=apparel&ie=UTF8&qid=1548232130&sr=1-150&nodeID=1045564&psd=1
Carhartt Men's Logger Washed-Denim Dungaree B73,$44.95 - $141.57,402,https://www.amazon.com/Carhartt-Double-Logger-Dungaree-Darkstone/dp/B000JHFVU8/ref=sr_1_151?s=apparel&ie=UTF8&qid=1548232130&sr=1-151&nodeID=1045564&psd=1
NITAGUT Men's Skinny Slim Fit Stretch Straight Leg Fashion Jeans Pants,$16.99 ,61,https://www.amazon.com/NITAGUT-Stretch-Straight-Fashion-01Black/dp/B07G1Y9247/ref=sr_1_152?s=apparel&ie=UTF8&qid=1548232130&sr=1-152&nodeID=1045564&psd=1
IZOD Mens Comfort Stretch Relaxed Fit Jeans,$28.99 - $133.49,179,https://www.amazon.com/Comfort-Stretch-Relaxed-38x30-Indigo/dp/B01BNU9XO4/ref=sr_1_153?s=apparel&ie=UTF8&qid=1548232130&sr=1-153&nodeID=1045564&psd=1
LEE Men's Big & Tall Modern Series Extreme Motion Straight Fit Jean,$26.77 - $147.06,164,https://www.amazon.com/LEE-Extreme-Motion-Straight-Maverick/dp/B07MLM5HML/ref=sr_1_154?s=apparel&ie=UTF8&qid=1548232130&sr=1-154&nodeID=1045564&psd=1
Qazel Vorrlon Men's Slim Fit Black Stretch Destroyed Ripped Skinny Denim Jeans,$9.99 - $24.99,557,https://www.amazon.com/Qazel-Vorrlon-Stretch-Destroyed-W36%C3%9732L/dp/B01D330BGI/ref=sr_1_155?s=apparel&ie=UTF8&qid=1548232130&sr=1-155&nodeID=1045564&psd=1
Wrangler Men¡¯s Retro Relaxed Fit Boot Cut Jean,$38.88 - $74.95,329,https://www.amazon.com/Wrangler-Retro-Relaxed-fit-Bootcut-Jackson/dp/B01N2KI4W5/ref=sr_1_156?s=apparel&ie=UTF8&qid=1548232130&sr=1-156&nodeID=1045564&psd=1
Calvin Klein Men's Athletic Taper Fit Jeans',$26.93 - $97.76,23,https://www.amazon.com/Calvin-Klein-Athletic-Taper-dakota/dp/B07DG55L39/ref=sr_1_157?s=apparel&ie=UTF8&qid=1548232130&sr=1-157&nodeID=1045564&psd=1
Calvin Klein Men's Athletic Taper Fit Jeans,$44.89 - $52.12,3,https://www.amazon.com/Calvin-Klein-Athletic-Taper-forever/dp/B07D6SH6BY/ref=sr_1_158?s=apparel&ie=UTF8&qid=1548232130&sr=1-158&nodeID=1045564&psd=1
Levi's? Mens Men's 513? Slim Straight Fit,$17.75 - $69.50,540,https://www.amazon.com/Levis-Mens-Stretch-Straight-31x32/dp/B00JWNTQ88/ref=sr_1_159?s=apparel&ie=UTF8&qid=1548232130&sr=1-159&nodeID=1045564&psd=1
DANT BULUN Men's Ripped Slim Straight Fit Moto Biker Jeans Zipper Deco,$22.99 - $29.99,55,https://www.amazon.com/DANT-BULUN-Ripped-Straight-Zipper-x/dp/B072LL6J77/ref=sr_1_160?s=apparel&ie=UTF8&qid=1548232130&sr=1-160&nodeID=1045564&psd=1
LEE Men's Big & Tall Premium Select Custom-Fit Loose Straight-Leg,$34.99 - $145.76,545,https://www.amazon.com/Big-Tall-Premium-Select-Straight-Drifter/dp/B007KGAPIE/ref=sr_1_161?s=apparel&ie=UTF8&qid=1548232130&sr=1-161&nodeID=1045564&psd=1
Signature by Levi Strauss & Co. Gold Label Men's Skinny Fit Jeans,$21.99 - $49.50,286,https://www.amazon.com/Signature-Levi-Strauss-Co-Gold/dp/B073TTXJXG/ref=sr_1_162?s=apparel&ie=UTF8&qid=1548232130&sr=1-162&nodeID=1045564&psd=1
Carhartt Men's M Relaxed Fit Holter Jean Fleece Lined,$44.60 - $117.17,44,https://www.amazon.com/Carhartt-Relaxed-Holter-Fleece-Lined/dp/B01NCZJ2V5/ref=sr_1_163?s=apparel&ie=UTF8&qid=1548232130&sr=1-163&nodeID=1045564&psd=1
Wrangler Authentics Men's Premium Loose-Fit Straight-Leg Jean,$22.97 - $24.99,255,https://www.amazon.com/Wrangler-Loose-Straight-Medium-Indigo/dp/B017Y1H654/ref=sr_1_164?s=apparel&ie=UTF8&qid=1548232130&sr=1-164&nodeID=1045564&psd=1
Levi's Men's 505 Big & Tall Regular Fit Jean,$32.19 - $69.50,359,https://www.amazon.com/Levis-Straight-Regular-Stonewash-38x36/dp/B0018OSOJ6/ref=sr_1_165?s=apparel&ie=UTF8&qid=1548232130&sr=1-165&nodeID=1045564&psd=1
PajamaJeans Men's Straight Leg Knit Denim Jeans,$39.99 - $49.99,413,https://www.amazon.com/PajamaJeans-Straight-Denim-Jeans-Indigo/dp/B00Q3LYD9Y/ref=sr_1_166?s=apparel&ie=UTF8&qid=1548232130&sr=1-166&nodeID=1045564&psd=1
Victorious Men's Skinny Fit Color Stretch,$19.95 - $29.99,279,https://www.amazon.com/Victorious-Skinny-Color-Stretch-Jeans/dp/B011ARC2XO/ref=sr_1_167?s=apparel&ie=UTF8&qid=1548232130&sr=1-167&nodeID=1045564&psd=1
Wrangler Men's Premium Performance Advanced Comfort Cowboy Cut Reg Jean,$23.48 - $65.00,209,https://www.amazon.com/Wrangler-Premium-Performance-Advanced-Comfort/dp/B00G7O0RNI/ref=sr_1_168?s=apparel&ie=UTF8&qid=1548232130&sr=1-168&nodeID=1045564&psd=1
Wrangler Men's Big & Tall Rugged Wear Mechanical Stretch Relaxed-Fit Jean,$22.98 - $55.00,662,https://www.amazon.com/Wrangler-Rugged-Stretch-Stonewashed-48x28/dp/B000FAFRD0/ref=sr_1_169?s=apparel&ie=UTF8&qid=1548232130&sr=1-169&nodeID=1045564&psd=1
LEE Men's Modern Series Extreme Motion Regular Fit Bootcut Jean,$33.38 - $48.00,5,https://www.amazon.com/LEE-Extreme-Regular-Bootcut-Maverick/dp/B07H12JDN6/ref=sr_1_170?s=apparel&ie=UTF8&qid=1548232130&sr=1-170&nodeID=1045564&psd=1
Levi's Men's 550 Big & Tall Relaxed Fit Jean,$34.00 - $69.50,440,https://www.amazon.com/Levis-Mens-550-Relaxed-Jean/dp/B0018OOJO0/ref=sr_1_171?s=apparel&ie=UTF8&qid=1548232130&sr=1-171&nodeID=1045564&psd=1
Izod Men's Big & Tall Comfort Stretch Relaxed Fit Jean,$29.99 - $152.90,298,https://www.amazon.com/Comfort-Stretch-Relaxed-Lexington-44x32/dp/B00W2W0CWA/ref=sr_1_172?s=apparel&ie=UTF8&qid=1548232130&sr=1-172&nodeID=1045564&psd=1
Wrangler Men's Riggs Workwear Flame Resistant Carpenter Jean,$39.99 - $89.51,63,https://www.amazon.com/Wrangler-Riggs-Workwear-Resistant-Carpenter/dp/B005DIH9BW/ref=sr_1_173?s=apparel&ie=UTF8&qid=1548232130&sr=1-173&nodeID=1045564&psd=1
Dickies Men's Relaxed Fit Flannel Lined Jean,$31.00 - $47.99,434,https://www.amazon.com/Dickies-Relaxed-Flannel-Rinsed-Indigo/dp/B008ABN2WE/ref=sr_1_174?s=apparel&ie=UTF8&qid=1548232130&sr=1-174&nodeID=1045564&psd=1
Austyn Relaxed Straight-Leg Jean,$101.00 - $215.00,159,https://www.amazon.com/All-Mankind-Relaxed-Straight-Leg-Angeles/dp/B002AS9ZH4/ref=sr_1_175?s=apparel&ie=UTF8&qid=1548232130&sr=1-175&nodeID=1045564&psd=1
GINGTTO Skinny Jeans for Men Stretch Slim Fit Ripped Distressed,$29.99 - $35.99,88,https://www.amazon.com/Gingtto-Skinny-Stretch-Ripped-Distressed/dp/B07DNY9Z9F/ref=sr_1_176?s=apparel&ie=UTF8&qid=1548232130&sr=1-176&nodeID=1045564&psd=1
IDEALSANXUN Men¡¯s Elastic Waist Denim Solid Casual Pants,$29.98 - $36.98,50,https://www.amazon.com/IDEALSANXUN-Elastic-Waist-Denim-Casual/dp/B07DWKGPHM/ref=sr_1_177?s=apparel&ie=UTF8&qid=1548232130&sr=1-177&nodeID=1045564&psd=1
Wrangler Men's Premium Performance Cowboy Cut Slim Fit Jean,$30.75 - $59.95,579,https://www.amazon.com/Wrangler-Premium-Performance-Cowboy-Stonewashed/dp/B0059EQIX0/ref=sr_1_178?s=apparel&ie=UTF8&qid=1548232130&sr=1-178&nodeID=1045564&psd=1
Calvin Klein Men's Skinny Fit Jeans,$18.53 - $115.09,30,https://www.amazon.com/Calvin-Klein-Skinny-Jeans-forever/dp/B07D5T6PF9/ref=sr_1_179?s=apparel&ie=UTF8&qid=1548232130&sr=1-179&nodeID=1045564&psd=1
Levi's Men's Big & Tall 502 Regular Taper Jean,$36.03 - $69.50,8,https://www.amazon.com/Levis-Regular-Taper-Rosefinch-Stretch/dp/B077V83DD3/ref=sr_1_180?s=apparel&ie=UTF8&qid=1548232130&sr=1-180&nodeID=1045564&psd=1
Agile Ethanol Mens Super Comfy Straight Stretch Knit Jeresy Denim Five Pocket Jean,$24.99 ,275,https://www.amazon.com/Agile-Super-Straight-Stretch-AKP44100SL/dp/B01MR2OSQS/ref=sr_1_181?s=apparel&ie=UTF8&qid=1548232130&sr=1-181&nodeID=1045564&psd=1
Wrangler Men's Jeans Cowboy Cut 36 Mwz Slim Fit Indigo 36W x 32L,no price,0,https://www.amazon.com/Wrangler-Mens-Jeans-Cowboy-Indigo/dp/B0059EPVYM/ref=sr_1_182?s=apparel&ie=UTF8&qid=1548232130&sr=1-182&nodeID=1045564&psd=1
MEIKESEN Men's Ripped Destroyed Stretchy Knee Holes Slim Tapered Leg Jeans Denim Pants,$19.99 - $29.99,32,https://www.amazon.com/MEIKESEN-Cotton-Stretch-Destroyed-Ripped/dp/B07B77CBKP/ref=sr_1_183?s=apparel&ie=UTF8&qid=1548232130&sr=1-183&nodeID=1045564&psd=1
Levi's Mens 505 Regular Fit-Jeans,$49.99 - $59.50,150,https://www.amazon.com/Levis-Mens-Regular-Jean-Birdman-Stretch/dp/B072JNWY1P/ref=sr_1_184?s=apparel&ie=UTF8&qid=1548232130&sr=1-184&nodeID=1045564&psd=1
LEE Men's Regular Men's Fit Stretch Straight Leg Jean,$20.61 - $44.63,341,https://www.amazon.com/LEE-Regular-Straight-Pepper-Stretch/dp/B000AYF4L6/ref=sr_1_185?s=apparel&ie=UTF8&qid=1548232130&sr=1-185&nodeID=1045564&psd=1
Calvin Klein Men's Slim Fit Jeans,$16.76 - $148.00,21,https://www.amazon.com/Calvin-Klein-Mens-Jeans-Houston/dp/B00EOB9V06/ref=sr_1_186?s=apparel&ie=UTF8&qid=1548232130&sr=1-186&nodeID=1045564&psd=1
Levi's Men's Big and Tall 514 Straight-Fit Jean,$34.78 - $58.49,172,https://www.amazon.com/Levis-Mens-Tall-Straight-Hollow/dp/B01ETQ8WZK/ref=sr_1_187?s=apparel&ie=UTF8&qid=1548232130&sr=1-187&nodeID=1045564&psd=1
Dickies Men's Regular-Fit Six-Pocket Jean,$19.48 - $34.92,578,https://www.amazon.com/Dickies-Regular-Straight-Pocket-Khaki/dp/B00B6EALHQ/ref=sr_1_188?s=apparel&ie=UTF8&qid=1548232130&sr=1-188&nodeID=1045564&psd=1
Ariat Mens M2 Copperhead,$44.94 - $79.99,140,https://www.amazon.com/Ariat-Mens-Relaxed-Swagger-38x34/dp/B004FAVPTG/ref=sr_1_189?s=apparel&ie=UTF8&qid=1548232130&sr=1-189&nodeID=1045564&psd=1
Haggar Men's Work-To-Weekend Hidden Expandable-Waist Plain-Front Denim Pant,$22.99 - $53.49,1132,https://www.amazon.com/Haggar-Weekend-Denim-Plain-Stonewash/dp/B000Y8ENVU/ref=sr_1_190?s=apparel&ie=UTF8&qid=1548232130&sr=1-190&nodeID=1045564&psd=1
Urban Star Men's Relaxed Fit Straight Leg Jeans,$14.69 - $69.99,210,https://www.amazon.com/Urban-Star-Relaxed-Straight-Jeans/dp/B074FCZV8N/ref=sr_1_191?s=apparel&ie=UTF8&qid=1548232130&sr=1-191&nodeID=1045564&psd=1
Maverick Men's Regular Fit Jean,$14.99 - $29.45,633,https://www.amazon.com/Maverick-Mens-Regular-Rinse-34x32/dp/B000QISTGI/ref=sr_1_192?s=apparel&ie=UTF8&qid=1548232130&sr=1-192&nodeID=1045564&psd=1
Haggar Men's Work-to-Weekend Hidden Expandable-Waist Denim Pleat-Front Pant,$22.99 - $53.70,773,https://www.amazon.com/Haggar-Weekend-Hidden-Expandable-Stonewash/dp/B000Y8G110/ref=sr_1_193?s=apparel&ie=UTF8&qid=1548232138&sr=1-193&nodeID=1045564&psd=1
