price,pro_name,pro_url,review_num
29000 ,Kẻ mắt nước Eyeliner Maycreate,https://www.lazada.vn/products/ke-mat-nuoc-eyeliner-maycreate-i232401093-s295330187.html?search=1,66
168500 ,Bộ 2 lăn khử mùi Scion ,https://www.lazada.vn/products/bo-2-lan-khu-mui-scion-i104046766-s105022806.html?search=1,117
426000 ,Nước hoa nam Sucses Emerald 95ml (Green),https://www.lazada.vn/products/nuoc-hoa-nam-sucses-emerald-95ml-green-i134490400-s136045945.html?search=1,63
82800 ,Lăn khử mùi Scion Nuskin,https://www.lazada.vn/products/lan-khu-mui-scion-nuskin-i103543529-s104408043.html?search=1,456
580000 ,Bộ sản phẩm chăm sóc cho da dầu mụn Vichy Normaderm Magic Bundle,https://www.lazada.vn/products/bo-san-pham-cham-soc-cho-da-dau-mun-vichy-normaderm-magic-bundle-i208581818-s259363255.html?search=1,30
149000 ,Tinh chất chống nắng hiệu chỉnh sắc da Sunplay Skin Aqua Tone Up UV Essence SPF50+ PA++++ 50g,https://www.lazada.vn/products/tinh-chat-chong-nang-hieu-chinh-sac-da-sunplay-skin-aqua-tone-up-uv-essence-spf50-pa-50g-i258011246-s357387971.html?search=1,186
35000 ,"Son môi VIBELY cao cấp, son kem - [ToTo Shop]",https://www.lazada.vn/products/son-moi-vibely-cao-cap-son-kem-toto-shop-i257442109-s355570594.html?search=1,114
98000 ,Mascara làm dài và tơi mi Maybelline New York Lash Sensational 10ml (Đen),https://www.lazada.vn/products/mascara-lam-dai-va-toi-mi-maybelline-new-york-lash-sensational-10ml-den-i258119198-s357605787.html?search=1,374
36000 ,Son kem lì Sivanna Color Matte Lips kèm chì kẻ viền môi,https://www.lazada.vn/products/son-kem-li-sivanna-color-matte-lips-kem-chi-ke-vien-moi-i256318365-s350954397.html?search=1,67
150147 ,Tông Đơ Cắt Tóc Gia Đình JICHEN JC 0817 + Kéo Cắt kéo Tỉa (tăng 1 lấy ráy tai có đèn),https://www.lazada.vn/products/tong-do-cat-toc-gia-dinh-jichen-jc-0817-keo-cat-keo-tia-tang-1-lay-ray-tai-co-den-i102081615-s102481946.html?search=1,119
305000 ,Bộ đôi Kem dưỡng giảm mụn thông thoáng lỗ chân lông và ngừa thâm La Roche Posay Effaclar Duo+ 40ml và Gel rửa mặt dành cho da dầu mụn Effaclar gel 50ml,https://www.lazada.vn/products/bo-doi-kem-duong-giam-mun-thong-thoang-lo-chan-long-va-ngua-tham-la-roche-posay-effaclar-duo-40ml-va-gel-rua-mat-danh-cho-da-dau-mun-effaclar-gel-50ml-i256298231-s350779504.html?search=1,161
26600 ,Kem đặc trị rạn da sẹo thâm sẹo lồi sẹo lõm chuyên sâu KLIRVIN do mụn và vết thương để lại 25g,https://www.lazada.vn/products/kem-dac-tri-ran-da-seo-tham-seo-loi-seo-lom-chuyen-sau-klirvin-do-mun-va-vet-thuong-de-lai-25g-i243993140-s312548821.html?search=1,195
355000 ,Bộ kem chống nắng và làm sạch cho da dầu La Roche-Posay Anthelios Dry Touch 50ml,https://www.lazada.vn/products/bo-kem-chong-nang-va-lam-sach-cho-da-dau-la-roche-posay-anthelios-dry-touch-50ml-i256327476-s351076318.html?search=1,53
26000 ,Bột Baking Soda đa công dụng 454g,https://www.lazada.vn/products/bot-baking-soda-da-cong-dung-454g-i202319021-s252560162.html?search=1,128
599000 ,1 hộp gel Sản phẩm Titan-Nga cao cấp (50ml),https://www.lazada.vn/products/1-hop-gel-san-pham-titan-nga-cao-cap-50ml-i247760905-s322784300.html?search=1,8
19000 ,Mặt Nạ Cấp Ẩm Dưỡng Da Innisfree My Real Squeeze Mask,https://www.lazada.vn/products/mat-na-cap-am-duong-da-innisfree-my-real-squeeze-mask-i253842398-s342174671.html?search=1,11
369000 ,"Kem chống nắng có màu ngăn sạm da, giảm thâm nám Vichy Ideal Soleil Anti-Darkspot SPF50 50ml + Tặng Sữa rửa mặt tẩy trang 3in1 15ml",https://www.lazada.vn/products/kem-chong-nang-co-mau-ngan-sam-da-giam-tham-nam-vichy-ideal-soleil-anti-darkspot-spf50-50ml-tang-sua-rua-mat-tay-trang-3in1-15ml-i256649129-s352029706.html?search=1,22
