,Unnamed: 0,名字,投票人数,类型,产地,上映时间,时长,年代,评分,首映地点
4934,4934,爱与舞蹈,363.0,爱情,波兰,2009-07-01 00:00:00,60,2009,7.7,美国
4935,4935,城郊的另一边 D,62.0,喜剧,法国,2012-12-19 00:00:00,96,2012,6.0,法国
4936,4936,城里城外,1418.0,喜剧,美国,2001-04-27 00:00:00,104,2001,6.1,美国
4937,4937,城里的房间,57.0,剧情,法国,1982-10-27 00:00:00,90,1982,6.4,美国
4938,4938,城里的两个男人,78.0,剧情,法国,1973-10-25 00:00:00,100,1973,7.5,美国
4939,4939,贫民窟的百万富翁,345020.0,剧情,英国,2008-03-26 00:00:00,120,2008,8.5,中国
4940,4940,城市边缘 Από την Άκρη,163.0,剧情,其他,1998-01-24 00:00:00,94,1998,6.4,美国
4941,4941,城市岛屿,4461.0,剧情,美国,2009-02-06 00:00:00,104,2009,7.7,美国
4942,4942,迫在眉梢,26790.0,剧情,美国,2002-02-15 00:00:00,116,2002,8.5,美国
4943,4943,城市化,635.0,纪录片,美国,2011-10-26 00:00:00,85,2011,8.4,美国
4944,4944,茜茜公主,67236.0,剧情,其他,1955-12-22 00:00:00,102,1955,8.5,德国
4945,4945,城市猎人：保镖密令 シティーハンター ザ・シークレット・,138.0,剧情,日本,1996-01-01 00:00:00,100,1996,8.1,美国
4946,4946,城市猎人：再见，我的爱人 シティーハンタースペシャル グッド・バイ・マイ・スイ,237.0,剧情,日本,1997-04-25 00:00:00,94,1997,8.5,美国
4947,4947,城市猎人剧场版：爱与宿命的连发枪 シティーハンター 愛と宿命のマグ,187.0,动作,日本,1989-06-17 00:00:00,87,1989,8.2,美国
4948,4948,城市猎人剧场版：海滩之战 シティーハンター ベイシティウォ,130.0,喜剧,日本,1990-08-25 00:00:00,45,1990,8.1,美国
4949,4949,城市流浪汉,78.0,短片,德国,1966-05-19 00:00:00,10,1966,7.3,美国
4950,4950,城市女猎人 城市女獵,82.0,动作,中国,1993-09-16 00:00:00,88,1993,5.2,美国
4951,4951,城市上空的魔掌 ,237.0,剧情,意大利,1963-11-07 00:00:00,105,1963,7.8,美国
4952,4952,城市探险者,715.0,惊悚,德国,2011-07-03 00:00:00,88,2011,5.1,美国
4953,4953,城市特警 城巿特,504.0,动作,中国,1988-09-22 00:00:00,98,1988,6.4,美国
4954,4954,城市微旅行,2014.0,纪录片,中国,2013-03-16 00:00:00,31,2013,7.9,中国
4955,4955,城市英雄,4019.0,剧情,美国,1993-02-26 00:00:00,113,1993,8.0,美国
4956,4956,城市映像-西安篇《神医,363.0,剧情,中国,2011-11-18 00:00:00,60,2011,7.1,美国
4957,4957,无声的尖叫,363.0,纪录片,美国,1984-06-06 00:00:00,60,1984,8.9,美国
4958,4958,卡车司机,362.0,剧情,美国,2008-10-19 00:00:00,60,2008,7.1,美国
4959,4959,妹之荒情色 妹の荒·情·,362.0,爱情,日本,2008-06-30 00:00:00,60,2008,5.3,美国
4960,4960,城市映像-台北篇《快递,408.0,剧情,中国,2011-12-02 00:00:00,16,2011,6.5,美国
4961,4961,逆我者死,362.0,惊悚,中国,1999-12-31 00:00:00,60,1999,6.3,美国
4962,4962,城市游戏,1665.0,动作,中国,2014-05-16 00:00:00,87,2014,3.2,中国
4963,4963,城市之光,106.0,纪录片,中国,2010-05-01 00:00:00,79,2010,5.5,美国
4964,4964,茜茜公主,23696.0,剧情,其他,1956-12-19 00:00:00,107,1956,8.5,美国
4965,4965,丧尸禁区,362.0,喜剧,其他,2012-02-16（荷兰）,60,2012,5.6,美国
4966,4966,城寨出来者,502.0,剧情,中国,1982-09-01 00:00:00,89,1982,7.1,美国
4967,4967,灵与狱,362.0,剧情,韩国,2002-06-13 00:00:00,60,2002,4.5,美国
4968,4968,茜茜公主,19338.0,剧情,其他,1957-12-19 00:00:00,109,1957,8.5,德国
4969,4969,乘出租车去厕所,121.0,喜剧,德国,1980-01-09 00:00:00,95,1980,6.7,美国
4970,4970,爱情！？,361.0,动画,中国,2010-05-07 00:00:00,60,2010,7.8,美国
4971,4971,爱是漫长旅程,361.0,剧情,美国,2005-12-03 00:00:00,60,2005,8.1,美国
4972,4972,乘客,48.0,剧情,法国,1999-11-25 00:00:00,93,1999,7.0,美国
4973,4973,乘客,48.0,剧情,加拿大,2005-08-06 00:00:00,88,2005,5.0,美国
4974,4974,乘列车前行 僕達急行-A列車で,4190.0,剧情,日本,2012-03-24 00:00:00,117,2012,7.4,日本
4975,4975,史酷比：神秘的开始,361.0,喜剧,美国,2009-09-13 00:00:00,60,2009,5.4,美国
4976,4976,乘猫之危,130.0,喜剧,美国,1964-05-17 00:00:00,7,1964,8.8,美国
4977,4977,乘骑文化,52.0,冒险,美国,2006-06-28 00:00:00,40,2006,7.8,美国
4978,4978,乘坐彗星,89.0,科幻,其他,1970-10-09 00:00:00,74,1970,7.8,美国
4979,4979,惩恶扬善！白领侠！！ 悪いのを倒せ!!サラリーマ,1962.0,喜剧,日本,2005-12-31 00:00:00,240,2005,8.2,美国
4980,4980,惩罚公园,267.0,剧情,美国,1971-05-01 00:00:00,88,1971,8.2,美国
4981,4981,惩罚者,9392.0,剧情,美国,2004-04-16 00:00:00,124,2004,6.4,美国
4982,4982,惩罚者,211.0,剧情,澳大利亚,1989-10-05 00:00:00,89,1989,6.8,美国
4983,4983,惩罚者2：战争特,8512.0,剧情,美国,2008-12-05 00:00:00,103,2008,6.6,美国
4984,4984,惩罚者短片：脏物清洁,757.0,动作,美国,2012-07-04 00:00:00,10,2012,7.9,美国
4985,4985,惩戒者,1090.0,动作,韩国,2013-10-30 00:00:00,104,2013,4.7,韩国
4986,4986,澄沙之味 あ,2725.0,剧情,日本,2015-05-30 00:00:00,113,2015,7.7,日本
4987,4987,橙路：但愿回到过去 きまぐれオレンジ☆ロード あの日にかえり,234.0,剧情,日本,1988-10-08 00:00:00,69,1988,8.5,美国
4988,4988,橙色,63.0,剧情,印度,2010-11-26 00:00:00,163,2010,5.6,印度
4989,4989,橙色革命,41.0,纪录片,美国,2007-04-01 00:00:00,106,2007,8.6,美国
4990,4990,沼泽,361.0,喜剧,其他,2001-10-11 00:00:00,60,2001,6.6,美国
4991,4991,橙子,1068.0,剧情,澳大利亚,2004-04-01 00:00:00,11,2004,7.3,美国
4992,4992,橙子与阳光,2107.0,剧情,英国,2010-04-01 00:00:00,100,2010,7.6,爱尔兰
4993,4993,吃,140.0,纪录片,美国,1963-05-16 00:00:00,40,1963,5.3,美国
4994,4994,,360.0,音乐,美国,2008-07-01 00:00:00,60,2008,9.6,美国
4995,4995,吃掉自己的法国小丈夫是什么味道 ,91.0,剧情,巴西,1971-04-16 00:00:00,84,1971,6.1,美国
4996,4996,仇杀病房,360.0,惊悚,韩国,2010-08-26 00:00:00,60,2010,5.7,美国
4997,4997,从心发现爱,360.0,剧情,其他,2013-05-09 00:00:00,60,2013,7.0,美国
4998,4998,吃口香糖的女孩,246.0,短片,英国,1976-05-29 00:00:00,12,1976,6.4,美国
4999,4999,极道兵器 極道兵,360.0,动作,日本,2011-07-03 00:00:00,60,2011,5.0,美国
5000,5000,吃昆虫能拯救世界吗？,62.0,纪录片,英国,2013-07-05 00:00:00,59,2013,8.9,美国
5001,5001,吃奶的小孤儿,196.0,喜剧,美国,1946-01-09 00:00:00,7,1946,9.0,美国
5002,5002,吃南瓜的人,88.0,剧情,英国,1964-05-09 00:00:00,118,1964,7.9,美国
5003,5003,吃鸟食的男孩 Το Αγόρι Τρώει το Φαγητό ,187.0,剧情,其他,2012-05-09 00:00:00,80,2012,6.7,希腊
5004,5004,吃鸟瘾,803.0,喜剧,美国,1957-08-10 00:00:00,7,1957,7.4,美国
5005,5005,吃人爸妈,460.0,剧情,加拿大,1989-01-27 00:00:00,81,1989,6.2,美国
5006,5006,决战洛城,360.0,动作,美国,2011-02-22 00:00:00,60,2011,3.3,美国
5007,5007,屋顶偷情记,360.0,喜剧,美国,2002-06-05 00:00:00,60,2002,7.3,昂西动画电影节
5008,5008,痴,173.0,剧情,中国,2015-08-10 00:00:00,135,2015,8.3,洛迦诺电影节
5009,5009,痴汉艳娃 Ποτέ την Κυ,1190.0,剧情,其他,1960-09-09 00:00:00,91,1960,7.6,美国
5010,5010,痴男怨女,4002.0,剧情,西班牙,2004-09-15 00:00:00,93,2004,8.0,美国
5011,5011,痴男怨女,352.0,剧情,法国,1977-04-27 00:00:00,120,1977,7.6,美国
5012,5012,阴阳路12：美,360.0,喜剧,中国,2001-10-18 00:00:00,60,2001,5.1,美国
5013,5013,痴情男孩,7566.0,剧情,美国,2009-04-10 00:00:00,17,2009,8.1,佛罗里达电影节
5014,5014,痴人之爱 痴人の,212.0,剧情,日本,1967-07-29 00:00:00,92,1967,6.9,美国
5015,5015,黐线枕边人 黐線枕邊,164.0,喜剧,中国,1991-09-13 00:00:00,97,1991,6.4,香港
5016,5016,池袋色情男女 PA,68.0,爱情,日本,2000-10-27 00:00:00,114,2000,6.6,日本
5017,5017,池袋西口公园SP--SOUP篇 池袋ウエストゲー,2830.0,剧情,日本,2003-03-28 00:00:00,94,2003,7.8,美国
5018,5018,迟到的婚礼,142.0,剧情,其他,2001-06-25 00:00:00,102,2001,7.0,美国
5019,5019,哆啦A梦七小子的机器人学校七不思议 多啦美与哆啦A梦七小子的机器人学校七,359.0,动画,日本,1996-04-13 00:00:00,60,1996,8.6,美国
5020,5020,持枪流浪汉,3491.0,动作,加拿大,2011-07-03 00:00:00,86,2011,6.6,美国
5021,5021,持摄影机的人 Человек с Киноаппара,5404.0,纪录片,俄罗斯,1929-01-08 00:00:00,68,1929,8.8,俄罗斯
5022,5022,太阳最寒冷的地方,359.0,剧情,德国,1991-06-13 00:00:00,60,1991,8.4,美国
5023,5023,耻,1996.0,剧情,澳大利亚,2008-09-06 00:00:00,119,2008,7.3,多伦多电影节
5024,5024,海盗骷髅旗,358.0,喜剧,英国,1999-10-18 00:00:00,60,1999,6.6,美国
5025,5025,倩女幽魂,195072.0,剧情,中国,1987-04-30 00:00:00,98,1987,8.5,中国
5026,5026,枪火 鎗,72077.0,剧情,中国,1999-11-19 00:00:00,84,1999,8.5,美国
5027,5027,赤赤炼恋 赤々煉,252.0,惊悚,日本,2013-12-21 00:00:00,83,2013,5.6,日本
5028,5028,赤胆豪情,1196.0,剧情,美国,1995-04-07 00:00:00,139,1995,6.5,美国
5029,5029,加速世界 OVA #EX02 Vac,358.0,动画,日本,2013-01-31 00:00:00,60,2013,7.0,日本
5030,5030,赤胆屠龙,1528.0,剧情,美国,1959-03-18 00:00:00,141,1959,8.3,美国
5031,5031,少年时代,111805.0,剧情,美国,2014-01-19 00:00:00,166,2014,8.5,圣丹斯电影节
5032,5032,在魔鬼门前,358.0,恐怖,美国,2014-09-12 00:00:00,60,2014,3.7,美国
5033,5033,赤发的白雪姬OAD 赤髪,183.0,剧情,日本,2016-01-05 00:00:00,24,2016,7.7,日本
5034,5034,赤脚梦想,542.0,剧情,韩国,2010-06-24 00:00:00,121,2010,8.2,韩国
5035,5035,赤脚小子,2994.0,剧情,中国,1993-04-03 00:00:00,90,1993,6.9,美国
5036,5036,赤警威龙,6095.0,动作,美国,2012-07-09 00:00:00,91,2012,5.8,中国
5037,5037,戴夫,357.0,剧情,印度,2009-02-06 00:00:00,60,2009,6.1,美国
5038,5038,赤裸的马刺,210.0,西部,美国,1953-02-06 00:00:00,91,1953,7.5,美国
5039,5039,美女武士,357.0,动作,美国,2009-11-05 00:00:00,60,2009,2.8,美国
5040,5040,杀手快报,357.0,剧情,英国,2008-03-01 00:00:00,60,2008,5.4,美国
5041,5041,停尸间,357.0,悬疑,美国,2005-11-21 00:00:00,60,2005,4.9,美国
5042,5042,赤裸的真空天堂,28.0,喜剧,英国,2001-08-23 00:00:00,76,2001,6.6,美国
5043,5043,舞-乙HiME Zwei,357.0,动画,日本,2007-02-23 00:00:00,60,2007,7.5,日本
5044,5044,赤裸而来,1865.0,剧情,美国,2013-09-13 00:00:00,84,2013,7.0,美国
5045,5045,赤裸港口,51.0,剧情,其他,2012-02-03 00:00:00,107,2012,6.3,美国
5046,5046,赤裸羔羊,3302.0,动作,中国,1992-12-03 00:00:00,100,1992,6.4,香港
5047,5047,赤裸红唇 赤裸紅,43.0,悬疑,中国,2000-06-23 00:00:00,86,2000,4.7,美国
5048,5048,赤裸惊情,1374.0,剧情,德国,1993-01-15 00:00:00,99,1993,6.0,美国
5049,5049,开火,357.0,动作,德国,2008-11-06 00:00:00,60,2008,5.0,美国
5050,5050,赤裸裸,416.0,剧情,其他,2004-09-10 00:00:00,96,2004,6.5,美国
5051,5051,赤裸裸,2224.0,剧情,英国,1993-11-05 00:00:00,131,1993,7.9,美国
5052,5052,赤裸撒旦,160.0,恐怖,意大利,1974-10-23 00:00:00,82,1974,5.0,美国
5053,5053,少年斯派维的奇异旅行,59756.0,剧情,法国,2013-10-16 00:00:00,105,2013,8.5,法国
5054,5054,赤裸天使,3974.0,剧情,中国,1995-06-17 00:00:00,100,1995,6.1,美国
5055,5055,赤裸童年,650.0,剧情,法国,1968-05-21 00:00:00,83,1968,7.6,美国
5056,5056,赤裸吸血鬼,35.0,恐怖,法国,1970-05-01 00:00:00,85,1970,5.3,美国
5057,5057,赤裸又如何,106.0,纪录片,英国,2009-03-03 00:00:00,50,2009,7.3,英国
5058,5058,赤裸证人,87.0,惊悚,美国,2002-02-15 00:00:00,88,2002,4.7,美国
5059,5059,赤毛,95.0,喜剧,日本,1969-10-10 00:00:00,115,1969,7.5,美国
5060,5060,新安琪莉可 ネオ アンジェリ,356.0,剧情,日本,2008-04-06 00:00:00,60,2008,6.0,美国
5061,5061,赤桥下的暖流 赤い橋の下のぬるい,5499.0,剧情,日本,2001-11-03 00:00:00,122,2001,6.8,日本
5062,5062,周六夜现场,356.0,剧情,美国,2011-05-07 00:00:00,60,2011,7.9,美国
5063,5063,赤色人鬼恋,168.0,爱情,韩国,1998-08-14 00:00:00,91,1998,5.8,韩国
5064,5064,赤色杀机 赤い殺,547.0,剧情,日本,1964-06-28 00:00:00,150,1964,8.2,美国
5065,5065,赤色天使 赤い天,359.0,剧情,日本,1966-10-01 00:00:00,95,1966,7.8,美国
5066,5066,赤色挽歌 赤色エレジ,172.0,动画,日本,2007-06-21 00:00:00,27,2007,7.6,日本
5067,5067,赤穗城断绝 赤穂城断,208.0,剧情,日本,1978-10-28 00:00:00,159,1978,8.4,日本
5068,5068,赤西蛎太 赤西蠣,75.0,喜剧,日本,1936-06-18 00:00:00,77,1936,7.9,美国
5069,5069,赤线地带 赤線地,646.0,剧情,日本,1956-03-18 00:00:00,87,1956,8.0,日本
5070,5070,神偷奶爸,305753.0,喜剧,美国,2010-06-20 00:00:00,95,2010,8.5,莫斯科电影节
5071,5071,十分钟年华老去：小号篇,18817.0,剧情,西班牙,2002-05-18 00:00:00,92,2002,8.5,戛纳电影节
5072,5072,赤影 R,358.0,喜剧,日本,2001-08-11 00:00:00,108,2001,6.2,美国
5073,5073,赤月 赤い,353.0,剧情,日本,2004-02-07 00:00:00,111,2004,6.6,美国
5074,5074,赤子冰心,165.0,剧情,法国,1994-07-06 00:00:00,92,1994,7.0,法国
5075,5075,情热大陆 福士苍汰篇 情熱大陸 福士,355.0,纪录片,日本,2014-07-06 00:00:00,60,2014,8.2,美国
5076,5076,赤足,860.0,剧情,美国,2014-02-21 00:00:00,90,2014,6.1,美国
5077,5077,赤足情缘,1684.0,剧情,德国,2005-03-31 00:00:00,118,2005,7.9,美国
5078,5078,赤足天使,274.0,剧情,意大利,1954-09-29 00:00:00,128,1954,7.4,美国
5079,5079,赤足小子 はだしのゲ,142.0,剧情,日本,1983-07-21 00:00:00,85,1983,8.6,日本
5080,5080,炽爱,1449.0,剧情,意大利,2007-02-23 00:00:00,110,2007,7.9,美国
5081,5081,翅膀,172.0,剧情,美国,2014-05-23 00:00:00,13,2014,8.1,美国
5082,5082,冲出虫围,40.0,惊悚,加拿大,2003-06-25 00:00:00,82,2003,4.6,美国
5083,5083,冲出康普顿,5944.0,剧情,美国,2015-08-14 00:00:00,147,2015,7.6,美国
5084,5084,冲出逆境,1161.0,剧情,美国,2002-12-19 00:00:00,120,2002,7.5,美国
5085,5085,时时刻刻,68531.0,剧情,美国,2002-12-27 00:00:00,114,2002,8.5,美国
5086,5086,冲出人魔岛,47.0,爱情,美国,1977-07-13 00:00:00,99,1977,7.2,美国
5087,5087,水牛城,18727.0,剧情,美国,1998-06-26 00:00:00,110,1998,8.5,美国
5088,5088,冲动,402.0,剧情,加拿大,2013-06-21 00:00:00,88,2013,5.9,美国
5089,5089,冲动,182.0,悬疑,美国,2008-04-15 00:00:00,101,2008,5.8,美国
5090,5090,岁月的童话 おもひでぽろぽ,58290.0,剧情,日本,1991-07-20 00:00:00,118,1991,8.5,日本
5091,5091,出云传奇 八雲立,354.0,音乐,日本,1997-06-19 00:00:00,60,1997,6.5,美国
5092,5092,冲锋队之怒火街头 衝鋒隊之怒火街,6839.0,动作,中国,1996-06-25 00:00:00,98,1996,7.9,香港
5093,5093,冲锋号,738.0,动画,中国,2013-05-24 00:00:00,82,2013,2.3,中国
5094,5094,冲锋九号,111.0,喜剧,美国,1989-04-28 00:00:00,101,1989,7.1,美国
5095,5095,光脚的基丰,354.0,喜剧,韩国,2006-04-26 00:00:00,60,2006,7.9,美国
5096,5096,冲锋战警 衝鋒戰,3523.0,动作,中国,2013-11-01 00:00:00,96,2013,4.1,中国
5097,5097,冲击,48.0,动作,法国,1982-04-28 00:00:00,100,1982,6.9,法国
5098,5098,冲击波,224.0,科幻,美国,1977-07-15 00:00:00,85,1977,7.6,美国
5099,5099,冲激21,545.0,剧情,中国,1982-09-30 00:00:00,92,1982,7.1,美国
5100,5100,冲劲,59.0,剧情,美国,1956-06-24 00:00:00,25,1956,7.5,美国
5101,5101,冲浪企鹅,9856.0,喜剧,美国,2007-06-08 00:00:00,85,2007,7.2,美国
5102,5102,冲浪少年,237.0,剧情,澳大利亚,2008-02-08 00:00:00,107,2008,6.4,美国
5103,5103,风流家族,353.0,喜剧,中国,2002-03-07 00:00:00,60,2002,5.1,美国
5104,5104,冲浪英豪,2941.0,剧情,美国,2012-10-26 00:00:00,120,2012,8.2,美国
5105,5105,冲破黑暗谷,172.0,剧情,英国,1975-03-19 00:00:00,111,1975,7.4,美国
5106,5106,欢迎回家,353.0,剧情,西班牙,2006-04-07 00:00:00,60,2006,7.8,美国
5107,5107,冲破铁幕,1141.0,惊悚,美国,1966-07-14 00:00:00,128,1966,6.8,美国
5108,5108,十字军圣殿骑士,353.0,动作,其他,2004-12-09 00:00:00,60,2004,6.7,美国
5109,5109,天水围的日与夜 天水圍的日與,62051.0,剧情,中国,2008-07-17 00:00:00,90,2008,8.5,美国
5110,5110,这个高中没有鬼,353.0,喜剧,泰国,2014-04-10 00:00:00,60,2014,5.1,美国
5111,5111,冲绳小芙蓉 ホテル・ハイビス,974.0,喜剧,日本,2002-06-14 00:00:00,90,2002,8.2,日本
5112,5112,冲天,100.0,纪录片,中国,2015-12-11 00:00:00,104,2015,8.7,台湾
5113,5113,冲突,1486.0,剧情,意大利,1973-12-05 00:00:00,130,1973,7.7,美国
5114,5114,冲向极限,34.0,纪录片,德国,2007-03-22 00:00:00,95,2007,8.6,美国
5115,5115,冲向天外天,151.0,科幻,美国,1985-07-12 00:00:00,109,1985,6.5,美国
5116,5116,冲霄楼,258.0,动作,中国,1982-01-09 00:00:00,95,1982,6.8,美国
5117,5117,充满胸口的爱 この胸いっぱいの愛,136.0,爱情,日本,2005-06-01 00:00:00,130,2005,6.5,日本
5118,5118,偷拐抢骗,94291.0,喜剧,英国,2000-09-01 00:00:00,104,2000,8.5,美国
5119,5119,机器人病毒危机,352.0,动作,美国,2016-03-01 00:00:00,60,2016,3.2,DVD首映
5120,5120,虫霸天下,231.0,纪录片,美国,2009-07-01 00:00:00,86,2009,8.0,美国
5121,5121,虫不知,9987.0,爱情,中国,2005-07-21 00:00:00,97,2005,5.8,香港
5122,5122,虫虫克星,43.0,喜剧,美国,1998-06-20 00:00:00,93,1998,6.0,美国
5123,5123,土拨鼠之日,45985.0,剧情,美国,1993-02-12 00:00:00,101,1993,8.5,美国
5124,5124,王牌特工：特工学院,267052.0,喜剧,英国,2014-03-27 00:00:00,125,2014,8.5,中国
5125,5125,虫师 铃之滴 蟲師 ,1379.0,剧情,日本,2015-05-16 00:00:00,48,2015,9.2,日本
5126,5126,虫师 续章 荆棘之路 蟲師 続章,2175.0,剧情,日本,2014-08-20 00:00:00,45,2014,9.1,日本
5127,5127,虫师：蚀日之翳 蟲師 日蝕,6405.0,动画,日本,2014-01-04 00:00:00,45,2014,9.3,日本
5128,5128,虫小姐,657.0,惊悚,美国,2006-01-13 00:00:00,59,2006,6.7,美国
5129,5129,虫样年华,265.0,喜剧,中国,2012-01-29 00:00:00,90,2012,6.0,美国
5130,5130,虫杂技,58.0,动画,美国,1921-09-26 00:00:00,12,1921,6.8,美国
5131,5131,神谷通信,352.0,动画,英国,2005-06-26 00:00:00,60,2005,7.8,美国
5132,5132,侏儒与财神,352.0,喜剧,美国,2009-07-01 00:00:00,60,2009,5.1,美国
5133,5133,宠物坟场,153.0,动作,美国,1992-08-28 00:00:00,100,1992,6.5,美国
5134,5134,宠物公墓,2786.0,剧情,美国,1989-04-21 00:00:00,103,1989,7.3,美国
5135,5135,宠物寄语,68.0,喜剧,德国,2012-03-13 00:00:00,89,2012,6.1,美国
5136,5136,文森特,16966.0,动画,美国,1982-10-01 00:00:00,6,1982,8.5,美国
5137,5137,宠物小精灵 超梦～通往觉醒的序章～ ミュウツー～覚醒への序,212.0,动画,日本,2013-07-11 00:00:00,26,2013,7.1,日本
5138,5138,宠物小精灵：比克提尼与白英雄雷希拉姆 劇場版ポケットモンスター ベストウイッシュ ビクティニと白き英雄 ,419.0,动画,日本,2011-07-16 00:00:00,95,2011,6.6,日本
5139,5139,我的名字叫可汗,40529.0,剧情,印度,2010-11-30 00:00:00,165,2010,8.5,中国
5140,5140,宠物小精灵：幻影的霸者索罗亚克 劇場版ポケットモンスター ダイヤモンド&amp;パール 幻影,1237.0,动画,日本,2010-07-10 00:00:00,95,2010,7.5,日本
5141,5141,祖母的放大镜,352.0,短片,英国,1900-11-01 00:00:00,60,1900,7.6,英国
5142,5142,宠物小精灵：裂空的访问者 劇場版ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デ,1356.0,科幻,日本,2004-07-17 00:00:00,98,2004,7.5,日本
5143,5143,宠物小精灵：洛奇亚爆诞 劇場版ポケットモンスター 幻のポケモン ルギ,1227.0,动作,日本,1999-07-17 00:00:00,84,1999,8.0,日本
5144,5144,宠物小精灵：梦幻与波导的勇者 劇場版ポケットモンスターアドバンスジェネレーション ミュウと波導の勇者 ル,1598.0,动作,日本,2005-07-16 00:00:00,103,2005,7.9,日本
5145,5145,宠物小精灵：冥王龙与冰空的花束雪米 劇場版ポケットモンスター ダイヤモンド&amp;パール ギラティナと氷,1480.0,动画,日本,2008-07-19 00:00:00,100,2008,7.5,日本
5146,5146,宠物小精灵：七夜的许愿星 劇場版ポケットモンスター 七夜の願い星 ジ,996.0,动作,日本,2003-07-19 00:00:00,81,2003,7.8,日本
5147,5147,宠物小精灵：去往超克的时空 劇場版ポケットモンスター ダイヤモンド&amp;パール アルセ,1202.0,剧情,日本,2009-07-18 00:00:00,97,2009,7.4,日本
5148,5148,宠物小精灵：神速的灭世虫-超梦觉醒 劇場版ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュ,549.0,动画,日本,2013-07-13 00:00:00,72,2013,5.9,日本
5149,5149,宠物小精灵：水都的守护神-拉帝亚斯与拉帝欧斯 劇場版ポケットモンスター 水の都の護神 ラティアスとラ,1542.0,动作,日本,2002-07-13 00:00:00,80,2002,8.2,日本
5150,5150,宠物小精灵：维库蒂尼与黑之英雄 劇場版ポケットモンスター ビクティニと黒き英雄 ゼ,705.0,动画,日本,2011-07-16 00:00:00,96,2011,6.6,日本
