price,pro_name,pro_url,review_num
770000,Bộ Mặt Nạ Ngủ Ngăn Ngừa Lão Hóa Laneige Time...,https://tiki.vn/bo-mat-na-ngu-ngan-ngua-lao-hoa-laneige-time-freeze-firming-sleeping-mask-60ml-nuoc-can-bang-50ml-sua-duong-perfect-renew-50ml-p1466745.html?src=category-page-1520&2hi=1,42
42000,Son Dưỡng Ẩm Nivea Hương Đào 85031 (4.8g),https://tiki.vn/son-duong-am-nivea-huong-dao-85031-4-8g-p777747.html?src=category-page-1520&2hi=1,26
160000,Bao Cao Su Durex Fetherlite Ultima 12S –...,https://tiki.vn/bao-cao-su-durex-fetherlite-ultima-12s-239259-p385477.html?src=category-page-1520&2hi=1,23
829000,Bộ 3 Sản Phẩm Dưỡng Chất Khoáng Cô Đặc Vichy...,https://tiki.vn/bo-3-san-pham-duong-chat-khoang-co-dac-vichy-mineral-89-50ml-phuc-hoi-nuoi-duong-lan-da-cang-min-p11257009.html?src=category-page-1520&2hi=1,12
44500,Phim Thấm Dầu Jomi Mayan (70 Tờ) - Xanh,https://tiki.vn/phim-tham-dau-jomi-mayan-70-to-xanh-p422342.html?src=category-page-1520&2hi=1,140
179000,Serum Tinh Chất Vàng 24k NANO9 Gold...,https://tiki.vn/serum-tinh-chat-vang-24k-nano9-gold-excellent-99-skin-care-ampoule-50ml-p10140774.html?src=category-page-1520&2hi=1,7
124000,Bộ 4 hộp Bông trang điểm Silcot hộp 82 miếng...,https://tiki.vn/bo-4-hop-bong-trang-diem-silcot-hop-82-mieng-tang-vi-dung-my-pham-p7998650.html?src=category-page-1520&2hi=1,15
99000,Trà giảm cân - Trà dung giảm cân The...,https://tiki.vn/tra-giam-can-tra-dung-giam-can-the-kaffeine-30-tui-loc-p8124010.html?src=category-page-1520&2hi=1,82
270600,Sữa Rửa Mặt Cetaphil Gentle Skin Cleaner...,https://tiki.vn/sua-rua-mat-cetaphil-gentle-skin-cleaner-500ml-p1362447.html?src=category-page-1520&2hi=1,82
249000,Combo 2 Nước Xịt Khoáng Evoluderm 150ml Và...,https://tiki.vn/combo-2-nuoc-xit-khoang-evoluderm-150ml-va-400ml-p455896.html?src=category-page-1520&2hi=1,486
79000,Combo Lotion Bưởi Phục Hồi Tóc Hư Tổn...,https://tiki.vn/combo-lotion-buoi-phuc-hoi-toc-hu-ton-milaganics-100ml-serum-buoi-milaganics-100ml-p571555.html?src=category-page-1520&2hi=1,178
59000,Bộ 2 Hộp Silcot Bông Trang Điểm (bông tẩy...,https://tiki.vn/bo-2-hop-silcot-bong-trang-diem-bong-tay-trang-nhat-ban-82-mieng-hop-p2738477.html?src=category-page-1520&2hi=0,53
139000,Lăn Khử Mùi Scion - Nuskin,https://tiki.vn/lan-khu-mui-scion-nuskin-p1811779.html?src=category-page-1520&2hi=1,41
38600,Sữa Rửa Mặt Chiết Xuất Từ Trà Xanh 3W Clinic...,https://tiki.vn/sua-rua-mat-chiet-xuat-tu-tra-xanh-3w-clinic-green-tea-foam-cleansing-100ml-p486653.html?src=category-page-1520&2hi=0,88
175000,Nước Hoa Nam Charme Ruby Sport (50ml),https://tiki.vn/nuoc-hoa-nam-charme-ruby-sport-50ml-p1662113.html?src=category-page-1520&2hi=1,35
42000,Son Dưỡng Ẩm Môi Hương Cherry Shine Nivea...,https://tiki.vn/son-duong-am-moi-huong-cherry-shine-nivea-85077-4-8g-p6875647.html?src=category-page-1520&2hi=1,6
15000,Mặt Nạ FORENCOS 7 Days Mask ft Song Joong Ki...,https://tiki.vn/mat-na-forencos-7-days-mask-ft-song-joong-ki-saturday-25ml-p3724509.html?src=category-page-1520&2hi=1,3
65000,Kem chống nắng 3W Clinic UV Sunblock Cream...,https://tiki.vn/kem-chong-nang-3w-clinic-uv-sunblock-cream-spf-50-pa-70-ml-p5325125.html?src=category-page-1520&2hi=0,13
52000,Combo 2 Miếng Dán Trị Mụn Mayancare 20 Miếng...,https://tiki.vn/combo-2-mieng-dan-tri-mun-mayancare-20-mieng-0-8cm-p877458.html?src=category-page-1520&2hi=1,14
496000,Bộ Đôi Kem Dưỡng Trắng Mịn & Bảo Vệ Da Toàn...,https://tiki.vn/bo-doi-kem-duong-trang-min-bao-ve-da-toan-dien-ngay-va-dem-white-perfect-clinical-l-oreal-p562263.html?src=category-page-1520&2hi=1,83
149000,Cân Sức Khỏe Ariranglife AR-S18F,https://tiki.vn/can-suc-khoe-ariranglife-ar-s18f-p5009021.html?src=category-page-1520&2hi=1,12
77000,Bộ 3 Dưỡng Da Thiên Nhiên Milaganics: Bột...,https://tiki.vn/bo-3-duong-da-thien-nhien-milaganics-bot-cam-gao-200g-bot-yen-mach-200g-bot-dau-do-200g-p448584.html?src=category-page-1520&2hi=1,316
55000,Son Dưỡng Môi Vaseline Lip Therapy 4.8g,https://tiki.vn/son-duo-ng-moi-vaseline-lip-therapy-4-8g-p10045685.html?src=category-page-1520&2hi=1,4
99000,Combo Chăm Sóc Da L'amont En Provence Rose...,https://tiki.vn/combo-cham-soc-da-l-amont-en-provence-rose-sua-tam-500ml-sua-duong-the-250ml-p4640633.html?src=category-page-1520&2hi=1,19
160000,Combo trị mụn Decumar (gồm 01 Gel trị mụn...,https://tiki.vn/combo-tri-mun-decumar-gom-01-gel-tri-mun-decumar-20g-01-gel-rua-mat-ngua-mun-decumar-clean-100g-p10695117.html?src=category-page-1520&2hi=1,4
27000,Bột Cám Gạo Milaganics (200g),https://tiki.vn/bot-cam-gao-milaganics-200g-p432976.html?src=category-page-1520&2hi=1,250
179000,Son thỏi Black Rouge Rose Velvet Lipstick,https://tiki.vn/son-thoi-black-rouge-rose-velvet-lipstick-p8159908.html?src=category-page-1520&2hi=1,3
249000,Nước Hoa Hồng Trị Mụn Some By Mi AHA-BHA...,https://tiki.vn/nuoc-hoa-hong-tri-mu-n-some-by-mi-aha-bha-pha-30-days-miracle-toner-150ml-chi-nh-ha-ng-p10397867.html?src=category-page-1520&2hi=1,17
